4.10539,-33.8261,-6.00823
3.99025,-33.8399,-6.00823
3.93105,-34.3425,-6.09505
2.33807,-35.672,-6.30343
-1.6345,-39.1613,-6.9112
-1.80233,0,0
-147.912,-0,0
-1.98381,-40.1312,-7.08485
-3.31571,-41.0312,-7.25849
-4.16712,-40.9535,-7.25849
-4.3513,-41.3305,-7.32795
-4.41388,-40.6305,-7.2064
-4.55955,-40.7135,-7.22376
-4.71651,-40.7947,-7.24113
-4.8741,-40.8754,-7.25849
-5.00961,-40.859,-7.25849
-5.14508,-40.8422,-7.25849
-5.27497,-40.7263,-7.24113
-5.44308,-40.9029,-7.27586
-5.58939,-40.8831,-7.27586
-5.72194,-40.7653,-7.25849
-5.92032,-41.135,-7.32795
242.33,-5.11839,2.8218
227.406,-37.5449,2.68327
226.488,-38.1856,2.67396
225.956,-38.9278,2.6693
211.682,-85.9984,2.65999
212.94,-88.2026,2.68327
181.587,-142.434,2.68676
181.246,-143.191,2.68909
180.354,-143.511,2.68327
179.24,-143.624,2.67396
178.128,-143.731,2.66464
177.935,-144.604,2.6693
177.739,-145.478,2.67396
177.23,-146.097,2.67396
176.488,-146.523,2.67046
176.385,-147.428,2.67628
176.354,-148.399,2.68327
175.835,-149.014,2.68327
89.9458,-344.322,4.14306
42.975,-698.632,8.14876
38.0258,-697.617,8.13363
-537.184,-857.341,11.7784
-540.814,-856.475,11.7924
-425.121,-648.171,9.02417
-427.657,-647.1,9.02999
-429.747,-645.354,9.0265
-432.386,-644.552,9.03581
-434.354,-642.745,9.03115
-436.989,-642.045,9.04163
-439.285,-640.84,9.04512
-441.634,-639.588,9.04861
-444.094,-638.492,9.05443
-446.148,-636.692,9.05094
-448.944,-635.948,9.06258
-451.272,-634.298,9.06258
-454.002,-633.208,9.07073
-455.978,-631.416,9.06724
-458.36,-630.184,9.0719
-460.975,-629.266,9.08121
-463.173,-627.774,9.08237
-465.779,-626.715,9.09052
-468.144,-625.326,9.09401
-470.45,-623.968,9.09751
-472.752,-622.602,9.101
-475.476,-621.784,9.11264
-477.65,-620.242,9.1138
-480.173,-618.924,9.11962
-482.692,-617.596,9.12544
-484.969,-616.064,9.12777
-487.365,-614.681,9.13243
-489.953,-613.644,9.14174
-491.976,-611.895,9.14058
-494.99,-611.262,9.15688
-497.247,-609.685,9.1592
-499.393,-608.187,9.16153
-502.108,-607.376,9.17434
-504.278,-605.575,9.17434
-507.02,-604.457,9.18481
-509.654,-603.415,9.19529
-511.835,-601.829,9.19762
-514.245,-600.298,9.20228
-517.173,-599.363,9.21625
-519.079,-597.448,9.21392
-521.636,-596.28,9.22323
-524.508,-595.356,9.2372
-526.981,-593.97,9.24418
-529.532,-592.77,9.2535
-531.613,-591.039,9.25466
-534.345,-589.92,9.2663
-536.535,-588.199,9.26863
-539.329,-587.133,9.28144
-541.851,-585.761,9.28958
-543.96,-583.939,9.29075
-546.748,-582.839,9.30355
-549.415,-581.702,9.31519
-551.874,-580.335,9.32334
-554.192,-578.815,9.32916
-557.06,-577.861,9.3443
-559.492,-576.344,9.35128
-561.99,-574.888,9.35943
-564.434,-573.47,9.36758
-565.679,-570.836,9.35594
-571.068,-568.284,9.37922
-571.354,-552.715,9.25466
-572.992,-550.44,9.25
-575.633,-549.127,9.26165
-577.959,-547.696,9.26979
-581.519,-547.422,9.29773
-589.971,-540.23,9.31287
-592.371,-538.638,9.32102
-594.618,-536.902,9.32684
-597.382,-535.624,9.34081
-599.995,-534.2,9.35245
-602.605,-532.765,9.36409
-605.288,-531.384,9.37689
-607.667,-529.728,9.38504
-610.041,-528.062,9.39319
-613.625,-527.428,9.41996
-622.16,-523.722,9.46769
-624.521,-521.996,9.47584
-627.571,-520.834,9.49447
-630.928,-519.912,9.51775
-632.739,-517.707,9.51775
-634.976,-515.755,9.52357
-638.996,-515.237,9.55617
-641.293,-513.497,9.56431
-643.819,-511.934,9.57596
-654.772,-506.065,9.63416
-657.055,-504.085,9.64115
-660.127,-502.7,9.65977
-663.19,-501.476,9.67956
-668.278,-498.029,9.70284
-670.699,-496.11,9.71216
-673.716,-494.713,9.73078
-676.409,-493.065,9.74475
-746.125,-461.356,10.2127
-971.535,651.614,13.6189
464.386,535.818,8.25469
455.298,510.656,7.96483
451.8,503.186,7.87286
447.205,491.3,7.73434
445.379,485.79,7.67264
443.111,479.859,7.60396
441.474,474.833,7.54808
439.056,469.021,7.4794
437.014,463.667,7.4177
435.355,458.768,7.36299
432.769,452.946,7.29314
430.565,447.579,7.23028
428.468,442.376,7.16974
426.271,437.121,7.10805
424.329,432.026,7.04984
423.27,427.875,7.00677
420.738,422.357,6.94041
419.023,417.709,6.88803
