221.617,-113.432,-43.8983
221.23,-114.185,-43.8983
220.83,-114.957,-43.8983
2.89817,-37.4091,-6.616
2.74901,-37.1241,-6.5639
-2.07095,-40.324,-7.11958
-2.19012,-39.9232,-7.05012
-2.33869,-40.0134,-7.06748
-2.50623,-40.3979,-7.13694
-2.65014,-40.4874,-7.15431
-2.80822,-40.7729,-7.2064
-2.94341,-40.6647,-7.18903
-3.1077,-40.9487,-7.24113
-3.21165,-40.4468,-7.15431
-3.40164,-41.0242,-7.25849
-3.57512,-41.4048,-7.32795
-3.6808,-41.0001,-7.25849
-3.81475,-40.8889,-7.24113
-3.96694,-40.9734,-7.25849
-4.15288,-41.3509,-7.32795
-4.29061,-41.2378,-7.31059
-4.40989,-41.0271,-7.27586
-4.50606,-40.6204,-7.2064
-4.67022,-40.8001,-7.24113
-4.80107,-40.6857,-7.22376
-4.93117,-40.5709,-7.2064
-5.10944,-40.8466,-7.25849
-5.87365,-41.1417,-7.32795
-5.98514,-40.9266,-7.29322
-6.18273,-41.2956,-7.36268
-488.81,678.75,9.73777
-474.685,668.936,9.54918
-461.473,674.849,9.51775
-442.898,657.366,9.22789
-441.156,659.739,9.23953
-437.988,675.474,9.37224
-436.07,677.427,9.37922
-422.075,681.534,9.33266
-413.662,740.769,9.87746
-387.308,734.595,9.66792
-362.883,744.516,9.64231
-359.434,743.856,9.61786
-356.879,744.863,9.61553
-354.995,754.06,9.70284
-267.381,617.882,7.83794
-265.159,618.513,7.83445
-264.342,622.449,7.87286
-268.177,650.003,8.18601
-261.294,639.642,8.04399
-256.635,641.31,8.04166
-253.715,640.32,8.01838
-250.256,637.922,7.97763
-243.892,635.029,7.91943
-240.732,639.44,7.95435
-247.154,663.515,8.24305
-233.081,632.473,7.84725
-230.756,632.793,7.84143
-250.605,710.445,8.77039
-246.642,707.067,8.71801
-228.532,670.157,8.24305
-212.621,668.242,8.16389
-210.767,670.506,8.18252
-208.424,671.029,8.18019
-205.699,670.3,8.16273
-203.35,687.821,8.35015
-199.855,684.783,8.30475
-197.238,684.918,8.29776
-194.158,683.407,8.27099
-191.588,683.197,8.26051
-195.769,707.359,8.54455
-182.517,717.087,8.6144
-148.607,729.773,8.67028
-109.86,602.728,7.13249
-159.25,1058.62,12.4629
-155.617,1058.95,12.4606
-151.927,1058.88,12.4536
-148.406,1059.99,12.4606
-144.705,1060.5,12.4606
20.6015,608.21,7.08476
22.6945,607.335,7.07545
82.2893,888.738,10.3908
85.3154,886.845,10.3722
88.4978,886.634,10.3734
91.4943,886.129,10.371
94.4566,885.315,10.3652
97.5135,884.682,10.3617
100.533,883.74,10.3547
103.617,883.384,10.3547
81.2218,672.165,7.88218
80.4627,647.375,7.59464
83.3117,652.156,7.65401
85.8804,637.7,7.49104
88.1615,637.388,7.49104
90.6101,638.257,7.50501
93.0696,639.924,7.52829
95.1144,638.713,7.51781
97.0268,636.301,7.49337
91.7541,587.943,6.92761
165.823,916.557,10.8437
119.447,647.632,7.66682
170.342,873.485,10.3606
117.08,589.138,6.9928
119.136,588.726,6.9928
180.101,874.282,10.392
182.876,873.093,10.385
187.251,863.879,10.2907
190.437,863.285,10.2919
193.224,862.665,10.2919
195.964,861.842,10.2896
198.881,860.763,10.2849
201.793,859.674,10.2802
204.955,859.645,10.2884
207.837,858.439,10.2826
210.931,857.787,10.2837
213.974,856.929,10.2826
216.964,856.177,10.2826
219.976,855.512,10.2837
222.936,854.642,10.2826
226.123,854.632,10.2919
229.007,854.07,10.2942
231.655,852.631,10.2861
234.661,852.223,10.2907
237.587,851.516,10.2919
180.999,631.218,7.6447
215.181,713.613,8.67726
217.732,712.838,8.67726
220.341,712.246,8.67959
222.945,711.854,8.68425
225.368,710.881,8.68192
227.846,710.51,8.68658
230.232,709.846,8.68774
232.802,709.323,8.69123
235.308,708.601,8.6924
237.844,707.965,8.69473
240.378,707.32,8.69705
199.078,553.869,6.85194
218.136,570.048,7.10572
249.269,618.515,7.76344
295.643,672.537,8.5527
271.058,610.813,7.77974
273.241,609.839,7.77974
413.515,905.699,11.591
291.627,610.585,7.87752
293.322,608.663,7.86588
296.014,608.804,7.88101
263.828,537.947,6.97534
265.702,537.135,6.9765
267.799,536.652,6.98232
269.895,536.16,6.98814
272.037,535.75,6.99513
274.179,535.331,7.00211
276.276,534.702,7.00677
278.372,534.065,7.01142
280.56,533.709,7.01957
282.656,533.169,7.02539
284.564,532.493,7.02889
286.612,532.074,7.03587
288.802,531.686,7.04402
290.752,530.85,7.04635
292.894,530.357,7.05333
295.229,530.205,7.06497
297.271,529.407,7.06847
299.361,528.688,7.07312
301.456,528.187,7.08011
303.651,527.851,7.08942
305.888,527.367,7.09757
308.278,527.132,7.10921
310.278,526.538,7.11503
312.227,525.85,7.11969
299.426,500.304,6.78792
299.776,496.944,6.75648
299.422,492.365,6.70876
303.219,494.615,6.75416
305.303,494.038,6.76114
320.339,514.245,7.05333
322.025,512.955,7.051
318.307,503.124,6.9311
320.062,502.01,6.9311
326.623,508.377,7.03471
328.123,506.814,7.02889
325.192,498.463,6.92877
322.822,491.17,6.84263
324.603,490.235,6.84496
325.035,487.186,6.81818
326.622,485.882,6.81585
329.887,487.057,6.84845
330.627,484.499,6.82866
333.732,485.402,6.85776
342.883,495.002,7.01026
345.296,494.786,7.02423
347.078,493.659,7.02539
348.684,492.282,7.02307
350.168,490.736,7.01841
351.369,488.892,7.0091
352.62,487.126,7.00095
354.142,485.65,6.99745
355.953,484.572,6.99978
358.535,484.532,7.01724
359.208,481.915,6.99745
360.089,479.507,6.98116
361.682,478.056,6.97883
363.591,477.109,6.98349
371.623,480.65,7.07312
372.745,478.64,7.06264
377.882,475.233,7.06847
379.664,474.068,7.07079
381.693,473.206,7.07778
383.973,472.647,7.08942
386.422,472.199,7.10339
388.363,471.122,7.10805
390.963,470.918,7.12551
393.567,470.701,7.14297
395.811,470.123,7.15461
397.796,469.231,7.16159
400.187,468.641,7.1744
402.448,467.889,7.18488
405.02,467.65,7.20234
407.464,467.249,7.21747
409.884,466.725,7.23144
412.438,466.34,7.24774
414.396,465.271,7.25356
416.685,464.566,7.2652
419.175,464.073,7.28033
421.735,463.643,7.29663
424.094,462.979,7.30944
426.521,462.378,7.32341
428.949,461.765,7.33737
431.309,461.069,7.35018
434.042,460.835,7.36997
436.502,460.299,7.3851
438.797,459.495,7.39674
441.299,458.898,7.41188
443.623,458.184,7.42468
446.157,457.673,7.44098
448.663,457.041,7.45611
451.169,456.396,7.47125
453.858,455.842,7.48871
456.335,455.063,7.50268
458.876,454.492,7.51898
461.347,453.839,7.53411
464.112,453.304,7.55273
466.664,452.545,7.56787
469.243,452.036,7.58533
471.823,451.514,7.60279
474.483,450.898,7.62025
477.145,450.268,7.63771
479.663,449.489,7.65285
482.4,448.902,7.67147
485.212,448.369,7.69126
465.777,427.404,7.35949
490.326,446.789,7.72269
493.143,446.215,7.74248
496.706,446.295,7.77392
498.634,444.892,7.77974
501.603,444.562,7.80302
506.837,443.156,7.83794
509.475,442.412,7.8554
512.57,441.892,7.87868
515.591,441.291,7.9008
521.333,440.093,7.94271
300.109,164.169,3.98241
299.889,162.691,3.97194
300.543,161.69,3.9731
300.929,160.546,3.97077
301.134,159.308,3.96612
302.737,158.839,3.98009
196.006,-313.553,4.30487
194.438,-313.351,4.29323
193.026,-313.636,4.28741
191.614,-313.915,4.28159
125.649,-658.677,7.80651
123.297,-658.511,7.79953
121.037,-658.829,7.79836
114.114,-659.962,7.7972
4.1487,-165.037,1.92194
3.67338,-168.349,1.96036
3.08022,-168.06,1.95687
-244.257,-598.535,7.52596
-246.536,-598.141,7.53178
-248.814,-597.738,7.5376
-251.028,-597.463,7.54459
-253.632,-598.1,7.56321
-255.679,-597.119,7.56205
