81.9749,373.309,-67.3929
83.1377,372.548,-67.306
84.3723,371.967,-67.2539
85.5596,371.19,-67.1671
86.8898,371.185,-67.2192
305.443,313.984,-77.2387
305.724,312.195,-77.0477
305.982,310.285,-76.8393
305.537,307.678,-76.4573
305.495,305.495,-76.1795
1.96994,-38.5542,-6.80701
1.83665,-38.6593,-6.82437
-0.73436,-39.878,-7.03275
-0.876525,-40.1706,-7.08485
-1.13426,-39.376,-6.94593
-1.26853,-39.2733,-6.92856
-1.41617,-39.5639,-6.98066
-1.56973,-39.9524,-7.05012
-1.7176,-40.1434,-7.08485
-1.86473,-40.1369,-7.08485
-2.0414,-40.7199,-7.18903
-2.19745,-41.1063,-7.25849
-2.31142,-40.7055,-7.18903
-2.47362,-41.0906,-7.25849
-2.76042,-41.0723,-7.25849
-2.92823,-41.3569,-7.31059
-3.06167,-41.2485,-7.29322
-3.18679,-41.0414,-7.25849
-3.3141,-40.8337,-7.22376
-3.46492,-40.92,-7.24113
-3.64235,-41.3001,-7.31059
-4.24144,-41.5399,-7.36268
-4.36573,-41.3289,-7.32795
-4.48501,-41.118,-7.29322
-4.6139,-41.0047,-7.27586
-4.76836,-41.0861,-7.29322
-5.10323,-41.4428,-7.36268
-5.21073,-41.1317,-7.31059
-5.35427,-41.1132,-7.31059
-5.49775,-41.0943,-7.31059
-5.64117,-41.0748,-7.31059
-5.78451,-41.0549,-7.31059
-5.99818,-41.5218,-7.39741
-6.98065,-42.1667,-7.53633
-8.06782,-42.3734,-7.60579
-865.747,633.631,-189.172
-175.048,461.91,5.7507
-150.863,449.317,5.51787
-149.096,448.853,5.50623
-147.178,447.907,5.48877
-145.212,447.182,5.47364
-143.253,446.448,5.4585
-141.452,446.183,5.44919
-139.475,445.338,5.43289
-137.604,444.664,5.41892
-135.768,444.078,5.40612
-133.899,443.496,5.39331
-132.122,443.194,5.384
-130.51,443.15,5.37818
-124.823,440.526,5.33045
-123.242,440.66,5.32696
-119.675,439.569,5.30368
-117.803,438.729,5.28854
-115.977,438.181,5.2769
-114.206,437.819,5.26759
-112.58,437.517,5.25944
-110.882,436.919,5.2478
-109.127,436.227,5.23499
-107.403,435.625,5.22335
-105.655,435.229,5.21404
-103.841,434.534,5.20124
-102.033,433.319,5.18261
-100.392,432.778,5.17213
-98.6873,432.452,5.16398
-96.8548,431.534,5.14885
-95.4289,432.057,5.15118
-93.7667,431.5,5.1407
-92.1136,431.14,5.13255
-90.4847,430.872,5.12557
-88.7953,430.1,5.11276
-87.1522,429.518,5.10229
-85.4375,428.74,5.08948
-83.7675,428.153,5.079
-82.14,427.552,5.06853
-80.5176,426.944,5.05805
-78.882,426.233,5.04641
-77.2882,425.712,5.0371
-75.6092,424.896,5.02429
-73.885,423.778,5.00799
-72.4894,424.526,5.01381
-70.8916,424.086,5.00567
-69.2863,423.338,4.99402
-67.7346,422.881,4.98588
-66.1401,422.121,4.97423
-64.5819,421.553,4.96492
-62.9917,420.985,4.95561
-61.4206,420.509,4.94746
-59.9043,420.122,4.94048
-58.3503,419.432,4.93
-56.788,418.637,4.91836
-55.2581,418.035,4.90904
-53.6856,417.635,4.90206
-52.0545,416.733,4.88925
-50.5153,415.915,4.87761
-49.2403,417.276,4.89158
-43.1098,414.335,4.84968
-45.883,455.665,5.33162
-44.1876,453.923,5.3095
-38.6877,411.959,4.81708
-37.2135,411.292,4.80777
-35.7342,410.921,4.80195
-34.2413,410.346,4.7938
-32.7173,409.768,4.78565
-31.1976,409.185,4.7775
-29.7896,408.588,4.76935
-28.2681,406.29,4.74141
-26.7706,405.189,4.72744
-25.331,404.881,4.72279
-23.9882,406.766,4.74374
-22.5051,406.35,4.73792
-21.1315,405.923,4.7321
-19.7658,405.591,4.72744
-18.2876,405.06,4.72046
-16.8131,404.523,4.71347
-15.4172,404.079,4.70765
-14.0279,403.729,4.703
-12.5614,403.077,4.69485
-11.1054,402.62,4.68903
-4.84558,402.344,4.68437
1.4021,401.67,4.67622
2.80139,401.263,4.67157
4.19681,400.751,4.66575
5.59008,400.334,4.66109
6.98049,399.912,4.65643
8.36593,399.385,4.65061
9.74778,398.854,4.64479
11.1664,398.517,4.6413
12.5827,398.174,4.63781
13.9655,397.928,4.63548
15.3467,397.677,4.63315
16.6528,397.324,4.62966
17.9793,397.467,4.63199
19.464,399.399,4.65527
20.9154,400.427,4.66807
22.3368,400.15,4.66575
23.7743,400.167,4.66691
25.1298,399.984,4.66575
26.4778,399.697,4.66342
27.8102,398.704,4.65294
29.1579,398.006,4.64596
30.4438,396.105,4.625
31.6524,393.402,4.59474
32.9836,392.791,4.58891
34.3109,392.175,4.58309
35.575,391.661,4.57844
36.8361,391.143,4.57378
38.2062,390.71,4.57029
39.5736,390.272,4.5668
40.8599,389.737,4.56214
42.1538,389.298,4.55865
43.4791,388.85,4.55516
44.8133,388.497,4.55283
46.1337,388.041,4.54934
47.5973,388.771,4.55981
49.0665,389.495,4.57029
50.4901,389.817,4.57611
51.8033,389.544,4.57495
53.1558,389.564,4.57727
55.6522,397.496,4.67273
57.0536,397.398,4.67389
58.4168,396.796,4.66924
59.866,396.782,4.67157
61.1896,396.175,4.66691
62.5565,395.861,4.66575
63.922,395.541,4.66458
65.3349,395.513,4.66691
66.8981,396.367,4.67972
68.3832,396.722,4.6867
69.733,396.284,4.68437
70.8331,394.464,4.66575
72.0294,393.23,4.6541
73.2731,392.289,4.64596
74.5891,391.939,4.64479
75.8464,391.29,4.64014
77.2607,390.911,4.63897
78.6732,390.527,4.63781
80.2889,391.832,4.65643
81.5675,391.465,4.65527
83.0432,391.359,4.6576
84.4982,391.15,4.65876
85.7646,390.567,4.65527
87.0716,390.175,4.6541
88.433,389.869,4.6541
89.7484,389.363,4.65178
91.0047,388.763,4.64828
92.2348,388.062,4.64363
93.5888,387.738,4.64363
94.9179,387.312,4.64246
96.2885,386.767,4.64014
97.7055,386.412,4.64014
99.004,385.875,4.63781
100.35,385.527,4.63781
101.67,385.077,4.63664
102.988,384.624,4.63548
104.244,384.078,4.63315
105.55,383.721,4.63315
106.862,383.254,4.63199
108.172,382.782,4.63082
109.48,382.306,4.62966
110.786,381.826,4.62849
112.062,381.245,4.62617
113.392,380.851,4.62617
114.721,380.453,4.62617
116.019,379.955,4.625
117.285,379.356,4.62267
118.609,378.945,4.62267
119.931,378.528,4.62267
121.251,378.107,4.62267
122.54,377.587,4.62151
123.826,377.062,4.62035
125.141,376.627,4.62035
126.487,376.283,4.62151
127.8,375.839,4.62151
129.078,375.296,4.62035
130.355,374.749,4.61918
131.662,374.291,4.61918
133.001,373.924,4.62035
134.339,373.551,4.62151
135.608,372.986,4.62035
136.875,372.417,4.61918
138.211,372.136,4.62151
139.442,371.57,4.62035
140.809,371.268,4.62267
142.068,370.681,4.62151
143.394,370.17,4.62151
144.754,369.748,4.62267
146.043,369.24,4.62267
147.369,368.821,4.62384
148.623,368.317,4.62384
149.876,367.809,4.62384
151.235,367.469,4.62617
152.555,367.031,4.62733
153.835,366.496,4.62733
155.153,366.049,4.62849
156.429,365.505,4.62849
157.744,365.049,4.62966
159.089,364.574,4.63082
160.473,364.185,4.63315
161.72,363.743,4.63432
162.926,363.204,4.63432
164.307,362.801,4.63664
165.687,362.393,4.63897
166.993,361.903,4.64014
168.297,361.409,4.6413
232.586,0,0
-391.956,525.849,7.63539
-182.84,454.142,5.69947
-180.662,453.291,5.68085
-178.344,452.059,5.65757
-176.292,451.468,5.64243
-174.391,451.241,5.63196
-172.172,450.166,5.611
-170.214,449.627,5.59703
-168.402,449.455,5.58772
-166.311,448.633,5.57026
-164.468,448.46,5.56095
-158.882,447.924,5.53301
-156.954,447.438,5.5202
-154.539,445.527,5.48993
-152.464,444.55,5.47131
-150.493,443.849,5.45618
-148.657,443.518,5.4457
-146.958,443.452,5.43871
-145.044,442.714,5.42358
-143.158,442.171,5.41078
-141.34,441.811,5.4003
-139.405,441.062,5.38517
-137.537,440.496,5.37236
-135.674,439.923,5.35955
-133.788,439.246,5.34559
-131.966,438.753,5.33394
-130.121,438.156,5.32114
-128.281,437.552,5.30833
-126.03,435.5,5.27807
-124.657,436.311,5.28272
-122.954,435.963,5.27341
-121.217,435.619,5.2641
-119.325,434.689,5.2478
-117.482,434.051,5.23499
-115.67,433.503,5.22335
-113.991,433.12,5.21404
-112.189,432.248,5.19891
-110.457,431.765,5.18843
-108.705,431.178,5.17679
-106.958,430.585,5.16515
-105.193,429.887,5.15234
-103.171,428.422,5.13023
-101.531,428.506,5.12673
-99.7379,427.079,5.10578
-98.2911,427.106,5.10229
-96.6589,427.171,5.09879
-94.8322,426.351,5.08483
-93.1825,425.589,5.07202
-91.5811,425.016,5.06154
-89.9521,424.648,5.05339
-88.2857,424.078,5.04292
-83.3966,422.927,5.01847
-78.4139,420.218,4.97656
-76.6932,419.518,4.96492
-74.9613,418.714,4.95212
-73.4686,418.369,4.94513
-71.9621,417.921,4.93698
-70.3201,417.085,4.92418
-68.766,416.736,4.91719
-67.147,416.19,4.90788
-65.5329,415.637,4.89857
-63.9542,415.276,4.89158
-62.3489,414.711,4.88227
-60.857,414.124,4.87296
-59.3841,413.631,4.86481
-57.8428,413.142,4.85666
-56.1974,411.855,4.8392
-54.4039,409.373,4.80777
-52.8719,408.767,4.79845
-51.4197,408.751,4.79613
-50.199,410.615,4.81592
-48.7065,410.291,4.8101
