207.031,-167.95,-47.0066
5.27812,-34.8588,-6.2166
0.880188,-39.087,-6.89383
0.747482,-39.2867,-6.92856
0.619918,-39.6829,-6.99802
-1.64843,-41.1319,-7.25849
-1.79559,-41.1258,-7.25849
-2.50588,-41.0886,-7.25849
-2.6042,-40.4904,-7.15431
-2.73534,-40.3831,-7.13694
-2.87277,-40.3735,-7.13694
-3.00985,-40.2648,-7.11958
-3.14621,-40.1556,-7.10221
-3.30242,-40.3406,-7.13694
-3.44323,-40.3289,-7.13694
-3.58047,-40.3169,-7.13694
-3.74479,-40.5987,-7.18903
-3.87709,-40.4873,-7.17167
-4.05731,-40.8656,-7.24113
-4.22366,-41.0467,-7.27586
-4.39136,-41.2272,-7.31059
-4.53881,-41.3103,-7.32795
-4.67578,-41.295,-7.32795
-4.80847,-41.1806,-7.31059
-4.96395,-41.2614,-7.32795
-5.12366,-41.3411,-7.34532
-5.27154,-41.3225,-7.34532
-5.44136,-41.4991,-7.38005
-6.48467,-41.648,-7.43214
-6.57164,-41.2355,-7.36268
-6.75083,-41.4061,-7.39741
-6.99732,-41.0655,-7.34532
-7.15391,-41.1385,-7.36268
-241.823,-571.501,7.22446
-243.866,-570.632,7.22446
-250.584,-569.9,7.24774
-252.765,-569.592,7.25472
-254.939,-569.39,7.26287
-256.99,-568.906,7.26753
-259.356,-568.71,7.27684
-261.724,-568.505,7.28615
-263.875,-567.951,7.29081
-266.238,-567.841,7.30129
-268.646,-567.812,7.31293
-270.756,-567.142,7.31642
-273.075,-567.028,7.3269
-275.309,-566.725,7.33505
-277.588,-566.503,7.34436
-279.913,-566.362,7.35484
-282.241,-566.211,7.36531
-284.436,-565.783,7.3723
-287.001,-565.832,7.38627
-289.251,-565.247,7.39209
-291.495,-564.881,7.40024
-293.785,-564.595,7.40955
-296.169,-564.478,7.42119
-298.322,-563.908,7.42701
-300.903,-563.896,7.44098
-303.203,-563.344,7.44797
-305.643,-563.276,7.46077
-308.038,-563.11,7.47241
-310.485,-562.906,7.48405
-312.788,-562.431,7.4922
-315.238,-562.437,7.50617
-317.347,-561.824,7.51199
-319.95,-561.843,7.52712
-322.257,-561.329,7.53527
-324.666,-560.98,7.54575
-327.176,-560.793,7.55856
-329.689,-560.596,7.57136
-332.154,-560.302,7.583
-334.418,-559.769,7.59115
-336.837,-559.484,7.60279
-339.462,-559.416,7.61792
-341.83,-558.911,7.62724
-344.255,-558.595,7.63888
-347.156,-559.034,7.661
-348.898,-557.595,7.6575
-351.54,-557.589,7.6738
-354.026,-557.318,7.68661
-356.513,-557.036,7.69941
-358.998,-556.628,7.71105
-361.32,-555.959,7.7192
-363.916,-555.698,7.73317
-366.514,-555.426,7.74714
-369.17,-555.225,7.76227
-371.774,-554.93,7.77624
-374.228,-554.606,7.78905
-376.739,-554.355,7.80302
-379.463,-554.191,7.81932
-382.133,-553.933,7.83445
-384.71,-553.73,7.84958
-386.945,-553.025,7.85773
-389.91,-553.142,7.87868
-392.996,-553.408,7.90197
-396.545,-554.194,7.9334
-399.344,-553.908,7.9497
-402.215,-553.805,7.96832
-404.618,-553.043,7.97763
-407.221,-552.745,7.99277
-409.826,-552.435,8.0079
-437.627,-557.124,8.24771
-434.171,-548.771,8.14643
-436.333,-547.565,8.15109
-445.082,-550.415,8.24072
-447.914,-550.177,8.25935
-470.718,-574.286,8.64467
-452.556,-548.312,8.27681
-455.123,-547.614,8.28962
-466.991,-553.98,8.43513
-470.067,-549.794,8.42116
-491.883,-571.261,8.77621
-474.811,-547.557,8.43746
-477.311,-546.574,8.44793
-498.63,-566.98,8.79018
-502.96,-568.094,8.83325
-670.613,-731.846,11.5561
-803.257,-858.68,13.6887
-527.478,-548.322,8.8577
-696.246,-689.715,11.4094
-789.11,-699.374,12.2755
-789.515,-671.455,12.066
-708.027,-549.004,10.4304
-706.912,-544.396,10.3873
-710.253,-542.833,10.4071
-707.378,-536.54,10.3361
-711.916,-536.175,10.3757
-714.89,-519.207,10.2861
-717.103,-517.001,10.2919
-823.091,-551.428,11.534
-821.386,-537.705,11.4292
-826.614,-533.329,11.4525
-824.318,-523.936,11.371
-828.51,-522.549,11.4036
-831.346,-520.29,11.4176
-834.177,-518.018,11.4315
-835.554,-514.841,11.4257
-847.848,-514.285,11.5445
-848.867,-510.858,11.534
-851.246,-508.25,11.5421
-602.882,742.111,11.1312
-596.211,771.128,11.3477
-578.8,781.918,11.3256
-497.856,729.556,10.2826
-460.142,699.7,9.74941
-440.92,702.07,9.65162
-438.15,703.096,9.64464
-436.464,723.249,9.83439
-421.473,714.379,9.65628
-418.96,727.418,9.77269
-410.8,719.188,9.64231
-402.951,711.344,9.51775
-400.895,719.38,9.5876
-392.307,715.673,9.50145
-390.537,718.234,9.51775
-397.537,737.073,9.74941
-392.85,740.713,9.76105
-394.346,783.049,10.2069
-357.997,748.873,9.66326
-352.292,750.359,9.65046
-349.418,751.04,9.64347
-335.399,769.527,9.77269
-332.778,770.665,9.77269
-321.662,766.702,9.67956
-321.286,773.361,9.74941
-251.913,663.863,8.26633
-249.313,663.989,8.25702
-243.36,662.147,8.21278
-236.913,651.621,8.07193
-236.096,664.135,8.2058
-252.468,726.214,8.95083
-231.528,673.359,8.28962
-240.224,722.984,8.86934
-229.152,705.676,8.63768
-226.687,706.472,8.63768
-206.447,692.952,8.41767
-195.845,683.445,8.27681
-192.276,698.054,8.42931
-193.404,711.844,8.58763
-190.064,709.328,8.54921
-182.542,753.964,9.03115
-172.883,725.125,8.67843
-170.145,724.848,8.66795
-167.362,724.059,8.65165
-127.045,639.865,7.59464
-124.867,640.294,7.59464
-116.705,645.389,7.63539
-114.399,645.497,7.63189
-109.89,646.28,7.63189
-159.335,1024.51,12.0706
-111.708,734.301,8.647
-148.903,1025.07,12.059
-141.824,1026.68,12.066
-119.91,1023.83,12.0008
-116.336,1024.24,12.0008
-112.749,1024.55,11.9996
-109.15,1024.73,11.9973
-105.663,1025.1,11.9973
-102.173,1025.45,11.9973
-98.7111,1026.09,12.0008
-95.1628,1025.83,11.9938
-91.5723,1026.05,11.9926
-87.999,1026.47,11.9938
-74.4364,1087.68,12.6923
-14.4437,985.127,11.47
41.7664,627.168,7.31758
44.4239,633.702,7.39558
111.04,905.656,10.6225
114.063,904.172,10.6097
117.101,903.481,10.6062
120.096,902.483,10.5992
123.115,902.278,10.6015
96.8944,675.742,7.94737
99.2672,675.499,7.94853
101.58,674.852,7.94504
103.463,671.429,7.90895
105.479,668.99,7.88451
105.696,655.488,7.72968
107.837,654.227,7.7192
110.22,654.438,7.72619
113.219,658.898,7.78323
114.834,655.269,7.74481
116.993,654.48,7.74016
118.7,651.226,7.7064
112.623,606.185,7.17789
176.374,914.178,10.839
191.072,889.754,10.5945
194.134,888.886,10.5922
197.3,888.496,10.5957
136.771,605.913,7.23144
138.824,605.651,7.23377
206.941,889.277,10.6295
210.044,888.549,10.6295
217.007,876.886,10.5166
220.164,876.511,10.5212
223.223,875.737,10.5212
226.278,874.953,10.5212
229.28,873.964,10.5189
232.228,873.082,10.5177
235.198,872.286,10.5177
238.191,871.577,10.5189
241.183,870.858,10.52
244.248,870.107,10.5212
247.202,868.961,10.5177
250.289,868.285,10.52
253.739,868.846,10.5375
256.307,866.945,10.5247
259.123,865.898,10.5224
262.057,864.701,10.5189
265.309,864.546,10.5282
200.944,646.548,7.88218
274.59,862.483,10.5375
247.536,725.058,8.9194
250.257,724.335,8.92173
252.82,723.762,8.92522
255.282,722.897,8.92522
257.871,722.19,8.92755
260.458,721.474,8.92988
266.344,722.733,8.96713
268.837,721.916,8.96829
271.609,721.839,8.97877
226.853,566.312,7.10222
228.966,566,7.10805
238.567,584.009,7.34436
237.475,564.654,7.13133
268.564,632.389,7.99859
270.872,631.839,8.00324
290.76,623.82,8.01256
292.935,622.801,8.01256
441.889,914.906,11.8285
445.219,913.846,11.8343
311.491,622.577,8.10452
313.077,620.325,8.08939
320.273,593.447,7.85075
297.584,546.943,7.2489
299.635,546.05,7.25123
301.732,545.237,7.25472
303.975,544.792,7.26287
306.267,544.424,7.27218
308.363,543.7,7.27684
310.457,542.967,7.2815
312.703,542.601,7.29081
314.849,542.052,7.2978
316.992,541.381,7.30362
319.032,540.53,7.30711
321.125,539.871,7.31293
323.424,539.546,7.32341
325.611,538.814,7.32923
327.953,538.328,7.33854
330.154,537.92,7.34785
329.991,533.675,7.30478
318.992,511.785,7.02074
321.247,511.318,7.03005
323.083,510.278,7.03121
324.54,508.641,7.02423
337.894,525.618,7.27451
339.247,523.794,7.2652
340.745,522.104,7.25822
342.401,520.661,7.25472
344.005,519.242,7.25123
346.436,519.067,7.2652
348.961,518.819,7.27917
350.534,517.154,7.27335
353.456,513.705,7.25938
348.139,502.309,7.11503
355.571,509.32,7.23144
357.174,507.83,7.22795
358.887,506.499,7.22678
361.48,506.495,7.24425
362.676,504.531,7.23377
364.259,503.019,7.23028
366.072,501.825,7.23144
367.703,500.383,7.22911
369.15,498.695,7.22329
370.888,497.403,7.22329
372.742,496.266,7.22562
375.438,496.237,7.24425
377.652,495.56,7.25356
378.18,492.765,7.23144
378.326,489.497,7.20234
380.075,488.14,7.20234
389.78,496.926,7.35251
391.55,495.788,7.35484
388.649,488.773,7.26986
397.16,492.205,7.36299
425.621,481.246,7.4794
434.912,484.888,7.583
437.272,484.109,7.59464
440.171,483.911,7.6156
442.465,483.035,7.62607
439.974,473.634,7.52596
442.922,473.482,7.54808
445.258,472.661,7.55972
447.552,471.869,7.57136
449.846,471.066,7.583
454.515,469.351,7.60628
456.15,467.761,7.60628
458.831,467.236,7.62374
461.555,466.658,7.64121
463.857,465.641,7.65168
466.471,465.008,7.66798
468.873,464.15,7.68079
471.774,463.773,7.70174
474.177,462.891,7.71455
476.754,462.249,7.73084
479.189,461.456,7.74481
482.058,461.067,7.76577
484.566,460.319,7.7809
487.116,459.517,7.79603
489.812,458.839,7.81349
492.402,457.969,7.82863
494.919,457.018,7.8426
497.985,456.639,7.86588
500.759,455.975,7.88451
503.238,455.029,7.89847
505.79,454.138,7.91361
508.527,453.479,7.93223
511.265,452.807,7.95086
514.234,452.163,7.97181
516.978,451.307,7.98928
519.529,450.507,8.00557
525.244,449.235,8.04632
527.875,448.305,8.06261
530.968,447.592,8.08473
533.908,446.733,8.10452
536.618,445.825,8.12198
542.812,444.603,8.16855
545.369,443.525,8.18368
548.198,442.735,8.20347
559.715,439.346,8.28379
562.665,438.496,8.30475
566.327,438.181,8.33618
569.439,437.42,8.35946
575.668,435.848,8.40603
566.315,425.665,8.24771
580.3,433.015,8.42931
585.022,433.367,8.47587
587.498,432.034,8.48984
596.86,429.361,8.55969
603.677,427.902,8.6144
606.802,426.943,8.63768
612.907,425.189,8.68425
309.09,180.979,4.16984
307.786,178.848,4.14423
307.251,177.177,4.12909
307.102,175.63,4.11862
307.207,174.234,4.11163
307.623,173.089,4.1093
308.123,171.993,4.10814
308.722,170.916,4.10814
309.667,170.03,4.11279
310.961,169.331,4.12211
312.254,168.624,4.13142
313.987,168.147,4.14655
315.544,167.566,4.15936
317.542,167.209,4.17798
-577.532,759.494,11.1079
-504.731,683.227,9.8891
-510.502,706.009,10.1429
-483.326,698.533,9.8891
-479.979,698.897,9.87047
-455.437,687.83,9.60389
-452.529,688.909,9.59575
-419.122,694.239,9.44092
-415.884,694.204,9.42113
-419.571,711.438,9.61553
-410.217,701.16,9.45722
-408.108,703.315,9.46653
-410.985,719.658,9.64813
-394.637,713.705,9.49447
-400.749,730.772,9.70284
-401.127,737.402,9.77269
-380.664,754.896,9.84254
-378.474,757.115,9.85418
-368.858,744.365,9.67141
-361.717,736.404,9.55151
-358.313,735.953,9.52939
-356.545,738.699,9.54918
-356.791,745.681,9.62368
-352.126,763.12,9.78433
-340.624,766.134,9.76105
-331.414,758.938,9.64115
-328.975,760.761,9.64929
-327.392,764.599,9.68305
-329.561,777.153,9.8274
-327.35,779.497,9.84254
-262.04,662.512,8.29427
-259.273,662.097,8.27797
-255.139,658.127,8.21744
-250.798,653.693,8.15109
-244.469,643.907,8.01838
-242.712,646.067,8.03468
-241.198,655.91,8.13595
